,Index_fin_dist_direction_x,Index_fin_dist_direction_y,Index_fin_dist_direction_z,Index_fin_inter_direction_x,Index_fin_inter_direction_y,Index_fin_inter_direction_z,Index_fin_meta_direction_x,Index_fin_meta_direction_y,Index_fin_meta_direction_z,Index_fin_prox_direction_x,Index_fin_prox_direction_y,Index_fin_prox_direction_z,Middle_fin_dist_direction_x,Middle_fin_dist_direction_y,Middle_fin_dist_direction_z,Middle_fin_inter_direction_x,Middle_fin_inter_direction_y,Middle_fin_inter_direction_z,Middle_fin_meta_direction_x,Middle_fin_meta_direction_y,Middle_fin_meta_direction_z,Middle_fin_prox_direction_x,Middle_fin_prox_direction_y,Middle_fin_prox_direction_z,Pinky_fin_dist_direction_x,Pinky_fin_dist_direction_y,Pinky_fin_dist_direction_z,Pinky_fin_inter_direction_x,Pinky_fin_inter_direction_y,Pinky_fin_inter_direction_z,Pinky_fin_meta_direction_x,Pinky_fin_meta_direction_y,Pinky_fin_meta_direction_z,Pinky_fin_prox_direction_x,Pinky_fin_prox_direction_y,Pinky_fin_prox_direction_z,Ring_fin_dist_direction_x,Ring_fin_dist_direction_y,Ring_fin_dist_direction_z,Ring_fin_inter_direction_x,Ring_fin_inter_direction_y,Ring_fin_inter_direction_z,Ring_fin_meta_direction_x,Ring_fin_meta_direction_y,Ring_fin_meta_direction_z,Ring_fin_prox_direction_x,Ring_fin_prox_direction_y,Ring_fin_prox_direction_z,Thumb_fin_dist_direction_x,Thumb_fin_dist_direction_y,Thumb_fin_dist_direction_z,Thumb_fin_inter_direction_x,Thumb_fin_inter_direction_y,Thumb_fin_inter_direction_z,Thumb_fin_meta_direction_x,Thumb_fin_meta_direction_y,Thumb_fin_meta_direction_z,Thumb_fin_prox_direction_x,Thumb_fin_prox_direction_y,Thumb_fin_prox_direction_z,arm_direction_x,arm_direction_y,arm_direction_z,label
0,-0.573127269744873,0.39570656418800354,-0.71759432554245,-0.09570784121751785,-0.053047481924295425,-0.993994951248169,0.540368378162384,-0.43029987812042236,0.7230795621871948,0.7164167165756226,-0.6505638957023621,-0.2520192265510559,-0.727691650390625,0.5454675555229187,-0.41584861278533936,-0.5005672574043274,0.1716599315404892,-0.8485077023506165,0.6301913857460022,-0.32844704389572144,0.7035490870475769,0.5445774793624878,-0.6922210454940796,-0.47356656193733215,-0.8344581127166748,0.42489874362945557,-0.35091421008110046,-0.692942202091217,-0.060063350945711136,-0.7184869647026062,0.7637471556663513,-0.07482519000768661,0.6411640644073486,0.5180047154426575,-0.7904371619224548,-0.3269253075122833,-0.8159860968589783,0.487039715051651,-0.3113824725151062,-0.6483938097953796,0.0879228487610817,-0.75621098279953,0.7168260812759399,-0.2110849767923355,0.664532482624054,0.5392383933067322,-0.7095062136650085,-0.4536769390106201,0.8756001591682434,-0.38492241501808167,0.2918202877044678,0.6783913969993591,-0.6049261093139648,0.41695263981819153,0.0,0.0,0.0,0.4229661822319031,-0.7577975392341614,0.49683237075805664,-0.6991991400718689,0.35597535967826843,-0.6200016736984253,0
1,-0.5561178922653198,0.38385429978370667,-0.7371491193771362,-0.09165000170469284,-0.07475711405277252,-0.9929812550544739,0.5411907434463501,-0.44073379039764404,0.7161468267440796,0.7050876617431641,-0.6702650785446167,-0.23150837421417236,-0.725756824016571,0.5511817336082458,-0.41167426109313965,-0.5085210204124451,0.17815573513507843,-0.842417299747467,0.6321427822113037,-0.3399503529071808,0.6962968707084656,0.5327967405319214,-0.6979023814201355,-0.47860217094421387,-0.8387517333030701,0.4248277544975281,-0.3406124413013458,-0.6944370865821838,-0.07280579954385757,-0.7158607244491577,0.7683982253074646,-0.08776518702507019,0.6339253187179565,0.5110428333282471,-0.7910230159759521,-0.3363298773765564,-0.8170031309127808,0.4873199164867401,-0.308261513710022,-0.6552577018737793,0.08878365904092789,-0.7501698732376099,0.719933271408081,-0.22352297604084015,0.6570643186569214,0.5287535786628723,-0.7123702764511108,-0.46146315336227417,0.8813371062278748,-0.3821313977241516,0.2778857946395874,0.6845192909240723,-0.6067349314689636,0.4041115343570709,0.0,0.0,0.0,0.42442089319229126,-0.7639215588569641,0.48609739542007446,-0.6963472366333008,0.36930957436561584,-0.6153949499130249,0
2,-0.5233451724052429,0.3656756281852722,-0.7696693539619446,-0.07054765522480011,-0.10724664479494095,-0.9917263388633728,0.5399452447891235,-0.45513254404067993,0.7080350518226624,0.6864389181137085,-0.694258987903595,-0.21634691953659058,-0.7249027490615845,0.5592348575592041,-0.40220946073532104,-0.5123620629310608,0.17239411175251007,-0.8412879705429077,0.6327274441719055,-0.35614708065986633,0.6876157522201538,0.5104480385780334,-0.7044792771339417,-0.49310430884361267,-0.8433338403701782,0.42228010296821594,-0.3323664367198944,-0.6913543939590454,-0.09748546034097672,-0.7159088850021362,0.7734459638595581,-0.10652446746826172,0.6248469948768616,0.4924328923225403,-0.7950718998908997,-0.3540770709514618,-0.8191550970077515,0.4883105456829071,-0.3008948266506195,-0.6602335572242737,0.07921569049358368,-0.7468711733818054,0.7224552631378174,-0.2413649708032608,0.6479207873344421,0.5064704418182373,-0.716700553894043,-0.4794037640094757,0.8924936056137085,-0.375343918800354,0.25014442205429077,0.6994212865829468,-0.6048959493637085,0.3806716501712799,0.0,0.0,0.0,0.4370851218700409,-0.7673307657241821,0.46921229362487793,-0.6974113583564758,0.37550514936447144,-0.6104205846786499,0
3,-0.47496259212493896,0.3312702775001526,-0.8152732849121094,-0.02684004232287407,-0.1578269600868225,-0.9871020317077637,0.5367007851600647,-0.4682841897010803,0.7018988728523254,0.6678895354270935,-0.7167346477508545,-0.200536847114563,-0.7229818105697632,0.5634823441505432,-0.3997313380241394,-0.5074185132980347,0.15576596558094025,-0.8475042581558228,0.6310815811157227,-0.37085452675819397,0.6813244223594666,0.49034011363983154,-0.7103865742683411,-0.5048936009407043,-0.8510769605636597,0.4035707712173462,-0.33585530519485474,-0.679391086101532,-0.13875126838684082,-0.7205384969711304,0.7757698893547058,-0.1234436184167862,0.6188236474990845,0.47495290637016296,-0.7968519926071167,-0.37342557311058044,-0.8231174945831299,0.48538151383399963,-0.2947583794593811,-0.6572430729866028,0.055105194449424744,-0.7516614198684692,0.7225547432899475,-0.2574768364429474,0.64157634973526,0.48566848039627075,-0.7187725305557251,-0.497485876083374,0.9063870310783386,-0.3626551628112793,0.2166651487350464,0.7187843322753906,-0.5972917675971985,0.3557968735694885,0.0,0.0,0.0,0.45646047592163086,-0.7646782994270325,0.4548746943473816,-0.7024282813072205,0.3787667453289032,-0.6026029586791992,0
4,-0.44837653636932373,0.2861765921115875,-0.8467947840690613,0.00593258673325181,-0.22458940744400024,-0.9744355082511902,0.5342430472373962,-0.4815146327018738,0.6947863698005676,0.6524118781089783,-0.7332116365432739,-0.19172698259353638,-0.7271267771720886,0.5645756721496582,-0.3905651271343231,-0.5048724412918091,0.12492583692073822,-0.8541061878204346,0.630394697189331,-0.38598528504371643,0.6735116243362427,0.4690913259983063,-0.7164151668548584,-0.5164326429367065,-0.8627511858940125,0.3779892325401306,-0.3358340859413147,-0.6705004572868347,-0.18473277986049652,-0.7185421586036682,0.7794979214668274,-0.14140942692756653,0.6102345585823059,0.4520975649356842,-0.7983952164649963,-0.39770957827568054,-0.8303532004356384,0.47986724972724915,-0.2832683324813843,-0.6515306234359741,0.01504206471145153,-0.7584731578826904,0.7237678170204163,-0.2743898630142212,0.6331431269645691,0.4613706171512604,-0.721171498298645,-0.5167677998542786,0.9181751608848572,-0.3529142141342163,0.18001657724380493,0.7364461421966553,-0.5905239582061768,0.33004313707351685,0.0,0.0,0.0,0.47037428617477417,-0.7628247141838074,0.4436737895011902,-0.7114996910095215,0.3704650104045868,-0.5970962047576904,0
5,-0.4295768141746521,0.234707772731781,-0.8719955086708069,0.028973963111639023,-0.28922733664512634,-0.956821858882904,0.5369996428489685,-0.48976248502731323,0.686850905418396,0.6332474946975708,-0.7455675005912781,-0.2076699584722519,-0.7299611568450928,0.5624217391014099,-0.38837930560112,-0.4980534613132477,0.08860425651073456,-0.8626077175140381,0.6340765953063965,-0.3954162895679474,0.6645244359970093,0.44849079847335815,-0.7230314612388611,-0.5254345536231995,-0.8715785145759583,0.3584233522415161,-0.33449023962020874,-0.660894513130188,-0.2252015620470047,-0.7158927917480469,0.7854511737823486,-0.1526176482439041,0.5998119711875916,0.4315331280231476,-0.8014005422592163,-0.4141692817211151,-0.8354227542877197,0.4716143310070038,-0.28222113847732544,-0.6396417021751404,-0.026376500725746155,-0.7682204842567444,0.7283335328102112,-0.2849287986755371,0.6231740713119507,0.4408767521381378,-0.7249037027359009,-0.529284656047821,0.9303584694862366,-0.3368315100669861,0.14483624696731567,0.7541817426681519,-0.5812044143676758,0.30563288927078247,0.0,0.0,0.0,0.4856959879398346,-0.7597600221633911,0.43227776885032654,-0.7221236228942871,0.3572128117084503,-0.5923989415168762,0
6,-0.4139775037765503,0.17933465540409088,-0.8924470543861389,0.039519473910331726,-0.3385826051235199,-0.9401063919067383,0.5414045453071594,-0.49268534779548645,0.6812798976898193,0.6175926327705383,-0.753344714641571,-0.22594496607780457,-0.7337286472320557,0.5506066679954529,-0.3980886936187744,-0.48614057898521423,0.04609014466404915,-0.8726643323898315,0.638766884803772,-0.398883193731308,0.6579278707504272,0.4346962869167328,-0.7275947332382202,-0.5307022929191589,-0.8781582713127136,0.3443988859653473,-0.33200520277023315,-0.6496983170509338,-0.2597150504589081,-0.7144509553909302,0.7908070087432861,-0.1569366306066513,0.5916039347648621,0.41748327016830444,-0.8034956455230713,-0.42438480257987976,-0.8402630090713501,0.45863234996795654,-0.2891615629196167,-0.6233011484146118,-0.06756377965211868,-0.7790576219558716,0.7332006096839905,-0.2889256477355957,0.6155800223350525,0.4285581111907959,-0.7275107502937317,-0.5357853770256042,0.9403879046440125,-0.3189089000225067,0.11818425357341766,0.7704317569732666,-0.56975257396698,0.28603649139404297,0.0,0.0,0.0,0.5007166266441345,-0.7556332945823669,0.4222571551799774,-0.7346648573875427,0.33526507019996643,-0.5898007750511169,0
7,-0.40194159746170044,0.1341659426689148,-0.9057828187942505,0.04670373722910881,-0.37625640630722046,-0.9253376722335815,0.545500636100769,-0.4963235557079315,0.6753458976745605,0.6052517294883728,-0.7598631381988525,-0.23723073303699493,-0.7369875311851501,0.539278507232666,-0.40746527910232544,-0.4830561578273773,0.021288994699716568,-0.8753305673599243,0.6431804299354553,-0.4031003415584564,0.6510215401649475,0.4200076758861542,-0.7292851209640503,-0.540126621723175,-0.8816395401954651,0.35603857040405273,-0.3097551167011261,-0.6513254642486572,-0.27112242579460144,-0.708708643913269,0.7959828972816467,-0.162043496966362,0.5832264423370361,0.4016614258289337,-0.8053920865058899,-0.43590328097343445,-0.8430002331733704,0.45698708295822144,-0.28374892473220825,-0.6178130507469177,-0.08746769279241562,-0.7814449667930603,0.7378312349319458,-0.29369398951530457,0.6077408194541931,0.4149143099784851,-0.7289159893989563,-0.5445435643196106,0.9462041258811951,-0.30953702330589294,0.0942586287856102,0.7809041142463684,-0.5642210245132446,0.2680361866950989,0.0,0.0,0.0,0.5095670223236084,-0.7547709345817566,0.41311290860176086,-0.7445761561393738,0.3176802396774292,-0.5870993137359619,0
8,-0.4009667634963989,0.09562113136053085,-0.9110885262489319,0.0340043306350708,-0.39187416434288025,-0.9193902015686035,0.5509694814682007,-0.4952462613582611,0.6716872453689575,0.5945490598678589,-0.7603508234024048,-0.2614918351173401,-0.7393208742141724,0.5327396988868713,-0.41181671619415283,-0.4887429475784302,0.011718477122485638,-0.8723490834236145,0.6486976742744446,-0.4024614691734314,0.6459227204322815,0.40526413917541504,-0.731401264667511,-0.548464298248291,-0.8832222819328308,0.37413862347602844,-0.2827342748641968,-0.6607348322868347,-0.2747126519680023,-0.6985430717468262,0.8015790581703186,-0.16222093999385834,0.5754608511924744,0.3856599032878876,-0.8093600273132324,-0.4429478347301483,-0.8445019721984863,0.4627734422683716,-0.2695499658584595,-0.6222394108772278,-0.0960632935166359,-0.7769104838371277,0.7432498931884766,-0.2935657501220703,0.6011644005775452,0.4011421203613281,-0.732410728931427,-0.5501450300216675,0.9496444463729858,-0.3034845292568207,0.07792680710554123,0.7881174087524414,-0.5592783093452454,0.25705763697624207,0.0,0.0,0.0,0.5150966048240662,-0.752585768699646,0.41023188829421997,-0.7494983077049255,0.3129419684410095,-0.5833691954612732,0
9,-0.41210928559303284,0.11302142590284348,-0.9040973782539368,-0.014860223978757858,-0.3534775674343109,-0.9353249073028564,0.5473369359970093,-0.5124844908714294,0.6616509556770325,0.5610296726226807,-0.7648520469665527,-0.3166181445121765,-0.7188879251480103,0.5531905889511108,-0.42092788219451904,-0.4777011573314667,0.024899598211050034,-0.8781694769859314,0.6466057300567627,-0.42134642601013184,0.635899543762207,0.38285526633262634,-0.7398576736450195,-0.5532019734382629,-0.8713080883026123,0.41029074788093567,-0.2692280411720276,-0.6533042788505554,-0.2768835425376892,-0.7046482563018799,0.8034655451774597,-0.18340159952640533,0.5663981437683105,0.3615025281906128,-0.8191272616386414,-0.44536104798316956,-0.8271525502204895,0.4985183775424957,-0.2594190835952759,-0.6083193421363831,-0.09165184944868088,-0.788382887840271,0.742839515209198,-0.31384924054145813,0.5913442373275757,0.38192135095596313,-0.7432889342308044,-0.5492337942123413,0.9418417811393738,-0.33281105756759644,0.04659117013216019,0.7816833257675171,-0.5823582410812378,0.22322623431682587,0.0,0.0,0.0,0.4982975721359253,-0.7761408090591431,0.3864000141620636,-0.7513940930366516,0.30510690808296204,-0.5850783586502075,0
