,Index_fin_dist_direction_x,Index_fin_dist_direction_y,Index_fin_dist_direction_z,Index_fin_inter_direction_x,Index_fin_inter_direction_y,Index_fin_inter_direction_z,Index_fin_meta_direction_x,Index_fin_meta_direction_y,Index_fin_meta_direction_z,Index_fin_prox_direction_x,Index_fin_prox_direction_y,Index_fin_prox_direction_z,Middle_fin_dist_direction_x,Middle_fin_dist_direction_y,Middle_fin_dist_direction_z,Middle_fin_inter_direction_x,Middle_fin_inter_direction_y,Middle_fin_inter_direction_z,Middle_fin_meta_direction_x,Middle_fin_meta_direction_y,Middle_fin_meta_direction_z,Middle_fin_prox_direction_x,Middle_fin_prox_direction_y,Middle_fin_prox_direction_z,Pinky_fin_dist_direction_x,Pinky_fin_dist_direction_y,Pinky_fin_dist_direction_z,Pinky_fin_inter_direction_x,Pinky_fin_inter_direction_y,Pinky_fin_inter_direction_z,Pinky_fin_meta_direction_x,Pinky_fin_meta_direction_y,Pinky_fin_meta_direction_z,Pinky_fin_prox_direction_x,Pinky_fin_prox_direction_y,Pinky_fin_prox_direction_z,Ring_fin_dist_direction_x,Ring_fin_dist_direction_y,Ring_fin_dist_direction_z,Ring_fin_inter_direction_x,Ring_fin_inter_direction_y,Ring_fin_inter_direction_z,Ring_fin_meta_direction_x,Ring_fin_meta_direction_y,Ring_fin_meta_direction_z,Ring_fin_prox_direction_x,Ring_fin_prox_direction_y,Ring_fin_prox_direction_z,Thumb_fin_dist_direction_x,Thumb_fin_dist_direction_y,Thumb_fin_dist_direction_z,Thumb_fin_inter_direction_x,Thumb_fin_inter_direction_y,Thumb_fin_inter_direction_z,Thumb_fin_meta_direction_x,Thumb_fin_meta_direction_y,Thumb_fin_meta_direction_z,Thumb_fin_prox_direction_x,Thumb_fin_prox_direction_y,Thumb_fin_prox_direction_z,arm_direction_x,arm_direction_y,arm_direction_z,label
0,-0.6981365084648132,-0.6234045624732971,-0.35209694504737854,-0.3524657189846039,-0.9355449676513672,-0.022883154451847076,-0.13990695774555206,-0.9698333144187927,0.19962318241596222,-0.1865568906068802,-0.9749698638916016,0.12095554918050766,-0.3867982029914856,-0.1971586048603058,-0.9008416533470154,-0.23790475726127625,-0.7885561585426331,-0.5670806765556335,-0.2456340789794922,-0.9289659857749939,0.27692273259162903,0.1853349357843399,-0.9438515305519104,0.27348706126213074,0.36693838238716125,0.3557603359222412,-0.859529435634613,0.4145810008049011,0.4245840311050415,-0.8048919439315796,-0.4324665367603302,-0.7820048928260803,0.4488218128681183,-0.5319411754608154,-0.7368708848953247,-0.4172048270702362,-0.27354758977890015,-0.26208218932151794,-0.9254645109176636,-0.0839603990316391,-0.7933713793754578,-0.6029200553894043,-0.35855135321617126,-0.8640584945678711,0.35333263874053955,0.3520848751068115,-0.8296638131141663,0.4332369565963745,-0.7208262085914612,-0.6718510389328003,0.17036932706832886,-0.3814203441143036,-0.9223342537879944,0.06179060414433479,0.0,0.0,0.0,-0.08471707254648209,-0.9960693717002869,-0.025860240682959557,0.5045518279075623,0.49969902634620667,-0.704079806804657,2
1,-0.720775306224823,-0.5917799472808838,-0.3609423339366913,-0.3252529501914978,-0.9456114768981934,0.005424884147942066,-0.16230171918869019,-0.9687473773956299,0.18758106231689453,-0.18988430500030518,-0.9742971658706665,0.12119770795106888,-0.38645312190055847,-0.1790972203016281,-0.9047530889511108,-0.24414214491844177,-0.7993388772010803,-0.5490464568138123,-0.2677762806415558,-0.9264732003211975,0.26446789503097534,0.17479947209358215,-0.943045437335968,0.28303802013397217,0.37508076429367065,0.36996546387672424,-0.8499647378921509,0.42339888215065,0.43691718578338623,-0.7936224937438965,-0.4528598487377167,-0.7774378061294556,0.43647274374961853,-0.5555742979049683,-0.7172700762748718,-0.4205482602119446,-0.273237407207489,-0.2452911138534546,-0.930147111415863,-0.08226211369037628,-0.8033140897750854,-0.5898469090461731,-0.3799171447753906,-0.8600016236305237,0.34067603945732117,0.3480756878852844,-0.8288204669952393,0.43806400895118713,-0.7758803963661194,-0.6091549396514893,0.16413410007953644,-0.406706839799881,-0.9120564460754395,0.052369989454746246,0.0,0.0,0.0,-0.10549768805503845,-0.9939838647842407,-0.029434891417622566,0.5269796848297119,0.5009276866912842,-0.6865594387054443,2
2,-0.7327978610992432,-0.5542217493057251,-0.39477279782295227,-0.2888530194759369,-0.9569575190544128,0.028217585757374763,-0.17988629639148712,-0.9672327041625977,0.17917002737522125,-0.18463198840618134,-0.9750388264656067,0.12332989275455475,-0.3725251853466034,-0.1764504313468933,-0.9110928773880005,-0.22210168838500977,-0.8181294202804565,-0.5304103493690491,-0.286113977432251,-0.9238166213035583,0.25436529517173767,0.18097023665905,-0.9405704736709595,0.28736186027526855,0.511073112487793,0.5591300129890442,-0.6528229713439941,0.3347919285297394,0.3168206810951233,-0.8874340057373047,-0.4720973074436188,-0.7729846835136414,0.4238146245479584,-0.5531498193740845,-0.7073006629943848,-0.44017159938812256,-0.25533726811408997,-0.24317389726638794,-0.9357720613479614,-0.047487761825323105,-0.816466212272644,-0.5754371285438538,-0.3986388146877289,-0.8561040163040161,0.3288966119289398,0.35888636112213135,-0.8264786005020142,0.4337437152862549,-0.8225987553596497,-0.5495941638946533,0.1458684653043747,-0.4267021715641022,-0.9033840298652649,0.04269054904580116,0.0,0.0,0.0,-0.11128237843513489,-0.9933574199676514,-0.029279906302690506,0.5432655215263367,0.5006297826766968,-0.6739676594734192,2
3,-0.782804012298584,-0.47632235288619995,-0.40041831135749817,-0.3686120808124542,-0.9295814037322998,-0.0018689316930249333,-0.18693049252033234,-0.9659578204154968,0.1788366138935089,-0.19864432513713837,-0.9707096815109253,0.13514108955860138,-0.41155973076820374,-0.139650359749794,-0.9006200432777405,-0.29114648699760437,-0.7815114855766296,-0.5517911314964294,-0.28978630900382996,-0.9216381907463074,0.2580832540988922,0.15127527713775635,-0.9440174698829651,0.293166846036911,0.5675954818725586,0.7670863270759583,-0.29902151226997375,0.19318991899490356,0.3324815630912781,-0.923110842704773,-0.46746712923049927,-0.7695121765136719,0.4351155161857605,-0.5661207437515259,-0.6923127770423889,-0.4474485516548157,-0.30489712953567505,-0.21773074567317963,-0.9271629452705383,-0.1327415555715561,-0.7876174449920654,-0.6016964316368103,-0.3986174166202545,-0.852933406829834,0.337058961391449,0.3274034261703491,-0.836164653301239,0.4400405287742615,-0.8349414467811584,-0.5276175141334534,0.15650086104869843,-0.4454473555088043,-0.8942548036575317,0.04341639578342438,0.0,0.0,0.0,-0.12634791433811188,-0.9913349151611328,-0.03593353554606438,0.5508544445037842,0.5039235353469849,-0.665297269821167,2
4,-0.8202894926071167,-0.3884947597980499,-0.41975823044776917,-0.41524457931518555,-0.9095883965492249,-0.014861657284200191,-0.1957901567220688,-0.9650716185569763,0.1740780472755432,-0.2080887258052826,-0.9673033356666565,0.14499413967132568,-0.4433947205543518,-0.13968980312347412,-0.8853744268417358,-0.3313550055027008,-0.7712703347206116,-0.5434574484825134,-0.29630500078201294,-0.9201588034629822,0.25595128536224365,0.1378118246793747,-0.9420943856239319,0.3057219684123993,0.5350644588470459,0.7954295873641968,-0.2846011221408844,0.1558796763420105,0.42266610264778137,-0.8927792906761169,-0.4680688977241516,-0.7673948407173157,0.4381971061229706,-0.5789723992347717,-0.6815758347511292,-0.4474879205226898,-0.3474086821079254,-0.22494721412658691,-0.9103328585624695,-0.18454532325267792,-0.7854138016700745,-0.5908198952674866,-0.40247583389282227,-0.8507835865020752,0.3379059433937073,0.30973270535469055,-0.8387982249259949,0.44775357842445374,-0.8351213932037354,-0.5251598358154297,0.16364407539367676,-0.459942489862442,-0.8871264457702637,0.038205794990062714,0.0,0.0,0.0,-0.1413227766752243,-0.9886773228645325,-0.05044754222035408,0.5498635768890381,0.5081600546836853,-0.6628901958465576,2
5,-0.851719319820404,-0.2888082265853882,-0.43722298741340637,-0.4195522665977478,-0.9076866507530212,-0.008988394401967525,-0.16092339158058167,-0.9668233394622803,0.19838401675224304,-0.17105597257614136,-0.971664547920227,0.16311940550804138,-0.4490596354007721,0.01949496753513813,-0.8932890892028809,-0.43025505542755127,-0.6457148790359497,-0.6308191418647766,-0.2586299777030945,-0.9232050180435181,0.2842586934566498,0.1382972002029419,-0.9316940903663635,0.33588698506355286,0.5157293677330017,0.8024402260780334,-0.30018821358680725,0.1327742040157318,0.478794664144516,-0.8678287267684937,-0.42566028237342834,-0.7719714045524597,0.47209474444389343,-0.6086270809173584,-0.6849566102027893,-0.4005090594291687,-0.37868189811706543,-0.1442267745733261,-0.9142203330993652,-0.3171805441379547,-0.6964355111122131,-0.6437188982963562,-0.3626473844051361,-0.8552847504615784,0.3701012432575226,0.24363520741462708,-0.848554253578186,0.4696783423423767,-0.779198944568634,-0.5973826050758362,0.18969258666038513,-0.44974422454833984,-0.8914201855659485,0.05567820742726326,0.0,0.0,0.0,-0.13697153329849243,-0.9891189932823181,-0.05368790775537491,0.5422784686088562,0.5135045051574707,-0.6650166511535645,2
6,-0.8585614562034607,-0.1347380131483078,-0.4946896433830261,-0.3862095773220062,-0.922396719455719,0.005148693453520536,-0.12332848459482193,-0.9666168689727783,0.2245928794145584,-0.12015858292579651,-0.9752196669578552,0.18576455116271973,-0.48214372992515564,0.044725265353918076,-0.8749497532844543,-0.4748409390449524,-0.627852737903595,-0.6167066097259521,-0.21837836503982544,-0.9240054488182068,0.3138866722583771,0.14590732753276825,-0.9242592453956604,0.35278287529945374,0.5014660358428955,0.7963867783546448,-0.3380827009677887,0.09945937991142273,0.4841966927051544,-0.86928790807724,-0.381313681602478,-0.7736729383468628,0.5059941411018372,-0.6352176070213318,-0.685123860836029,-0.3565162420272827,-0.4158519208431244,-0.11995141953229904,-0.9014869928359985,-0.3827921748161316,-0.6666164398193359,-0.6396035552024841,-0.3204495906829834,-0.8572888970375061,0.40294867753982544,0.2156381756067276,-0.8515164256095886,0.4779331088066101,-0.727195680141449,-0.6510058045387268,0.21766459941864014,-0.43275848031044006,-0.8981785178184509,0.07743042707443237,0.0,0.0,0.0,-0.121800497174263,-0.9911103248596191,-0.05352569743990898,0.5208259224891663,0.5191643238067627,-0.6776494383811951,2
7,-0.7934830784797668,0.10618828982114792,-0.5992567539215088,-0.44423264265060425,-0.894142746925354,-0.05626800283789635,-0.13003189861774445,-0.9668152928352356,0.21990922093391418,-0.12873585522174835,-0.9717535376548767,0.1977933645248413,-0.5302432775497437,-0.0683155283331871,-0.8450888395309448,-0.466472327709198,-0.7180633544921875,-0.5165157914161682,-0.22368812561035156,-0.9238764643669128,0.3105093836784363,0.11811104416847229,-0.9160878658294678,0.38318753242492676,0.4754844307899475,0.7979928255081177,-0.3703001141548157,0.08472399413585663,0.5034488439559937,-0.8598610758781433,-0.3830723166465759,-0.7732351422309875,0.505334734916687,-0.6393426060676575,-0.6848574876785278,-0.34958723187446594,-0.46689674258232117,-0.21113425493240356,-0.8587372899055481,-0.3997179865837097,-0.7410208582878113,-0.5395494103431702,-0.3241386115550995,-0.856766402721405,0.40110546350479126,0.1936279535293579,-0.84122633934021,0.5048232078552246,-0.7268813252449036,-0.6496421694755554,0.22273004055023193,-0.43793508410453796,-0.8964481353759766,0.0677758976817131,0.0,0.0,0.0,-0.12989339232444763,-0.9886913299560547,-0.0749472826719284,0.496584951877594,0.524379551410675,-0.6916859745979309,2
8,-0.796518862247467,0.1689286082983017,-0.5805350542068481,-0.5432920455932617,-0.8319603800773621,-0.1125858724117279,-0.11946249008178711,-0.9650263786315918,0.23335130512714386,-0.10751927644014359,-0.9689879417419434,0.22249023616313934,-0.5941624641418457,-0.13837289810180664,-0.7923534512519836,-0.49930906295776367,-0.7608006596565247,-0.4145753085613251,-0.20828551054000854,-0.9213088154792786,0.3283400535583496,0.05804210156202316,-0.9162269830703735,0.3964329957962036,0.4767659306526184,0.7897405624389648,-0.3860105872154236,0.05162249132990837,0.49354323744773865,-0.8681879043579102,-0.35727599263191223,-0.7690507173538208,0.5300138592720032,-0.6649501919746399,-0.687319278717041,-0.29228994250297546,-0.5328221321105957,-0.2545420527458191,-0.8070371747016907,-0.45652130246162415,-0.7675009369850159,-0.450033962726593,-0.30387070775032043,-0.8534116148948669,0.42349866032600403,0.13106182217597961,-0.8469707369804382,0.5152313709259033,-0.7178311347961426,-0.6468262672424316,0.25755438208580017,-0.4280547499656677,-0.9001051187515259,0.08111769706010818,0.0,0.0,0.0,-0.1321350634098053,-0.9883856773376465,-0.07505997270345688,0.47370845079421997,0.5338382720947266,-0.7004405856132507,2
9,-0.8592388033866882,0.09802944213151932,-0.5020945072174072,-0.6524536609649658,-0.7443841695785522,-0.14211399853229523,-0.10461830347776413,-0.9637072682380676,0.24560774862766266,-0.09655336290597916,-0.9688480496406555,0.22805888950824738,-0.6623251438140869,-0.14796558022499084,-0.7344599366188049,-0.5781322121620178,-0.7346459031105042,-0.355047345161438,-0.1864493191242218,-0.9193673133850098,0.34641072154045105,-0.0019692385103553534,-0.9040566086769104,0.4274083077907562,0.4816909730434418,0.7821151614189148,-0.39530956745147705,-0.01763535849750042,0.47458574175834656,-0.8800325989723206,-0.3205776512622833,-0.765877902507782,0.5573698282241821,-0.6998430490493774,-0.672495424747467,-0.24076876044273376,-0.6052913069725037,-0.2381557673215866,-0.7595421075820923,-0.5568689107894897,-0.7340106964111328,-0.3887484073638916,-0.2749667763710022,-0.8508318662643433,0.44774824380874634,0.022962959483265877,-0.8476452827453613,0.5300661325454712,-0.689456045627594,-0.6553441882133484,0.3085037171840668,-0.426124632358551,-0.8987629413604736,0.10316433012485504,0.0,0.0,0.0,-0.1519642025232315,-0.985061526298523,-0.08099711686372757,0.440200537443161,0.5461966395378113,-0.7126659154891968,2
